100,300,30,10,50,8,0.44,0.5,0.4
100,300,30,10,50,10,0.46,1.0,0.3
100,300,30,20,5,5,0.28,0.19,0.5
100,300,30,20,5,8,0.44,0.5,0.4
100,300,30,20,5,10,0.46,1.0,0.3
100,300,30,20,10,5,0.34,0.26,0.5
100,300,30,20,10,8,0.4,0.4,0.4
100,300,30,20,10,10,0.46,1.0,0.3
100,300,30,20,50,5,0.48,0.45,0.5
100,300,30,20,50,8,0.42,0.44,0.4
100,300,30,20,50,10,0.46,1.0,0.3
100,300,50,5,5,5,0.54,0.44,0.7
100,300,50,5,5,8,0.53,0.8,0.4
100,300,50,5,5,10,0.17,0.5,0.1
100,300,50,5,10,5,0.67,0.53,0.9
100,300,50,5,10,8,0.31,0.67,0.2
100,300,50,5,10,10,0.33,1.0,0.2
100,300,50,5,50,5,0.4,0.4,0.4
100,300,50,5,50,8,0.46,1.0,0.3
100,300,50,5,50,10,0.46,1.0,0.3
100,300,50,10,5,5,0.43,0.38,0.5
100,300,50,10,5,8,0.46,1.0,0.3
100,300,50,10,5,10,0.46,1.0,0.3
100,300,50,10,10,5,0.48,0.45,0.5
100,300,50,10,10,8,0.46,1.0,0.3
100,300,50,10,10,10,0.46,1.0,0.3
100,300,50,10,50,5,0.48,0.45,0.5
100,300,50,10,50,8,0.53,0.8,0.4
100,300,50,10,50,10,0.46,1.0,0.3
100,300,50,20,5,5,0.42,0.3,0.7
100,300,50,20,5,8,0.4,0.4,0.4
100,300,50,20,5,10,0.31,0.67,0.2
100,300,50,20,10,5,0.37,0.29,0.5
100,300,50,20,10,8,0.29,0.27,0.3
100,300,50,20,10,10,0.33,1.0,0.2
100,300,50,20,50,5,0.48,0.45,0.5
100,300,50,20,50,8,0.32,0.33,0.3
100,300,50,20,50,10,0.33,1.0,0.2
200,300,5,5,5,5,0.57,0.55,0.6
200,300,5,5,5,8,0.46,1.0,0.3
200,300,5,5,5,10,0.33,1.0,0.2
200,300,5,5,10,5,0.7,0.7,0.7
200,300,5,5,10,8,0.46,1.0,0.3
200,300,5,5,10,10,0.33,1.0,0.2
200,300,5,5,50,5,0.55,0.5,0.6
200,300,5,5,50,8,0.46,1.0,0.3
200,300,5,5,50,10,0.33,1.0,0.2
200,300,5,10,5,5,0.5,0.67,0.4
200,300,5,10,5,8,0.46,1.0,0.3
